// Localization Table
// Language: Simplified Chinese
[Info]
//162. ORIGINAL [#FF8080FF]: Professor Ramirez, we've been told that you can provide some answers.
4d8f50dd-a723-4cac-8149-e3e3c831cb0b = 拉米雷斯教授,我们得知你可以给我们一些关于这场疾病的答案.

//163. ORIGINAL [#FF8080FF]: How are they doing in there?
273df837-01dd-4c48-bfe0-f5445aee73e4 = 他们在隔离区里怎么样？

//164. ORIGINAL [#FF00B050]: Not good Jackie.
c2067159-db7b-4225-a229-27603671c4e9 = 不是非常好,杰基.

//165. ORIGINAL [#FF00B050]: They're all on two feet, but they're in a bad way.
b46389b2-c688-4a8d-aae3-21deff253cae = 他们还是用双脚站着,但是他们病了.

//166. ORIGINAL [#FF8080FF]: What are the symptoms? Is this life-threatening?
4a60607c-8970-423c-b821-7245d721c99a = 症状是什么？致命吗？

//167. ORIGINAL [#FF00B050]: We've taken samples.
49d75c54-62eb-4f74-ae9d-97fc5348c6fb = 我们采集了样本.

//168. ORIGINAL [#FF00B050]: There's a team looking into that right now.
e320a9c8-ac18-4c7b-b22d-7010da6f8917 = 现在已经有团队在研究了.

//169. ORIGINAL [#FF00B050]: There's no reason to spread fear or alarm.
865772b3-4238-4c1d-894f-fa7200deaeb5 = 现在没有理由来散布恐惧和警告.

//170. ORIGINAL [#FF00B050]: We have top men looking into what this is...
e6df79c0-f8da-4e23-ba4c-9acc825db21a = 我们有最顶尖的人才来研究这是什么...

//171. ORIGINAL [#FF00B050]: ...and just where it came from.
edd8315b-73b1-4b80-befd-960a048f9ed4 = ...还有它是从哪里来的.

//172. ORIGINAL [#FF8080FF]: And the symptoms?
453d1fb8-e0d4-410d-897b-998f50b74be3 = 有什么症状吗？

//173. ORIGINAL [#FF00B050]: Like we said: flu-like at first, then - panic and confusion.
e38d60d8-88a6-4e77-a4e9-aaaeec421241 = 就像我们之前说的：一开始像是流感,然后 - 恐慌与困惑.

//174. ORIGINAL [#FF00B050]: We think the spread has slowed now.
8562c856-7aa7-4853-8a1b-59adb2d410e1 = 我们认为传染的速度已经减弱了.

//175. ORIGINAL [#FF00B050]: But we don't deal in absolutes.
4e264273-371d-40bd-9c66-d893c5fbd13e = 但是我们并不是十分肯定.

//176. ORIGINAL [#FF00B050]: This remains a volatile situation, with a contagious illness at its heart.
d84fdccb-ed55-4289-aaa0-fbf21ead5b2b = 这仍然是一个动荡的局势,其核心是传染性疾病.

//177. ORIGINAL [#FF00B050]: The lockdown is required by international law...
96786dff-0539-4b9e-afc5-127cdd159fca = 建立隔离区是符合国际法的...

//178. ORIGINAL [#FF00B050]: ... and common sense...
4aa5f58d-f000-42ba-8c43-5c5b9aa2b217 = ...也是合情合理的...

//179. ORIGINAL [#FF00B050]: ... until we know for sure we are safe.
3fae8e9c-2d12-40ad-8572-e87e3a58f22b = ...直到我们确保大家是安全的为止.

//180. ORIGINAL [#FF00B050]: I'm sure y'all can understand why.
d1f957a4-bf15-4252-8c53-6eddee8b8725 = 我相信你们是能理解的.

//181. ORIGINAL [#FF8080FF]: And the reports of violence?
bc102443-31bd-4476-a055-ba5ae375d93a = 那有关暴力行为的报告呢？

//182. ORIGINAL [#FF00B050]: At this point in time we have no reason to believe folks won't recover.
47e458d7-73f0-40ff-b13c-7c1069bdf8bf = 目前,我们没有理由相信这些人不会康复.

//183. ORIGINAL [#FF8080FF]: Thank you for your time.
d66f9a20-997a-4652-90cf-1796ecea7a9e = 谢谢您能抽空接受我们的采访.

//184. ORIGINAL [#FF8080FF]: I'm Jackie Jaye. Keep safe Kentucky.
4f1ba862-2224-4cbe-a64e-aff0e81e68bc = 我是杰基·杰伊.让我们祝愿肯塔基州.

//185. ORIGINAL [#FF00B050]: Good evening. I'm Frank Hemingway.
92dcd964-dba3-4f9c-beab-9086d0275054 = 晚上好.我是弗兰克·海明威.

//186. ORIGINAL [#FF00B050]: This is LBMW.
9dca17e8-01b1-4d31-b327-7c2102588327 = 这里是LBMW电台.

//187. ORIGINAL [#FF00B050]: Public anger reaches boiling point...
cd05c61d-e14d-4b53-9315-21dfcef68090 = 公众的愤怒程度已经达到了顶点...

//188. ORIGINAL [#FF00B050]: ... and Knox Telecommunications accept responsibility for ongoing communication outages...
a7a13d1c-6e22-4b61-9b22-cb9bbd33ee1b = ...诺克斯电信承认持续的通讯中断与他们有关...

//189. ORIGINAL [#FF00B050]: ... that were in place days BEFORE the Knox Event began.
e0731c9a-3769-4365-9357-61dedf9c4d11 = ...而在‘诺克斯事件’开始之前,通讯就已经被切断了.

//190. ORIGINAL [#FF00B050]: Meanwhile, fresh details of the Knox Infection emerge.
0fde3c24-d723-4280-aaa2-047f2a0195f9 = 同时,更多有关此次事件的细节正在浮出水面.

//191. ORIGINAL [#FF00B050]: Flu-like - then panic and confusion.
67356bbf-0874-4c71-81d8-7ede2387d406 = 流感样 - 接着恐慌和困惑.

//192. ORIGINAL [#FF00B050]: A contagion that spread throughout entire communities.
973812c2-d0d7-499c-9b08-1e336db493ff = 这种传染病已经蔓延到了这里的每一个社区.

//193. ORIGINAL [#FF00B050]: A contagion that, scientists claim, might soon have run its course.
d049a5d6-d50b-42e6-a421-23b5d4860218 = 科学家们声称很快就会进行相关的研究.

//194. ORIGINAL [#FF00B050]: So, if it's all over: why the black-out?
9753a697-b276-417b-9fa9-3b0704591b0c = 所以如果真的像他们说的一样,那么为什么会有通讯中断的情况发生？

//195. ORIGINAL [#FF00B050]: What aren't we being told?
5fa705bd-14ea-4fde-a492-023f786e1eea = 他们在隐瞒什么？

//196. ORIGINAL [#FF00B050]: Today a public demonstration in Washington DC exploded into angry scenes.
ed55f0ac-b364-4fa5-b489-ad218fd59af8 = 今天愤怒的民众在华盛顿特区举行了一场示威游行.

//197. ORIGINAL [#FF00B050]: All we need, the people say, are answers.
7c72c3db-9e8b-4117-a4fe-c2d36aa7c2c2 = 我们只想知道答案是什么.

//198. ORIGINAL [#FF00B050]: LBMW ask the questions...
fb720674-250f-41ca-b269-e5e69da97c0c = LBMW电台将刨根问底...

//199. ORIGINAL [#FF00B050]: But sometimes the silence is even more damning...
48af083f-b72d-4a25-a0fe-d9ecc6c0bde6 = 但是有时候沉默更加令人发指...

//200. ORIGINAL [#FF00B050]: ...than the answers that aren't there.
9c21aa74-d71c-4586-8e8b-817270550136 = ...然后我们会发现那并没有答案.

//201. ORIGINAL [#FF00B050]: Frank Hemingway. LBMW.
833e65be-1345-4abb-9a9c-2b1213ddbcca = 弗兰克·海明威.LBMW电台.

//202. ORIGINAL [#FF00B050]: This is Frank Hemingway, signing off for the night.
710a20de-b15a-4e27-a938-e2277c427c7e = 这里是弗兰克·海明威,

//203. ORIGINAL [#FF00B050]: Growing unrest has been reported throughout the nation.
6c009f96-08ea-4139-bbd4-0b7b2e2cf12a = 据报道,全国范围内的动荡加剧.

//204. ORIGINAL [#FF00B050]: Placards in Washington. Firebombs in Detroit.
a6892caf-2a63-4e75-acd7-6f0c8513ea26 = 在华盛顿有大规模的示威游行,而底特律更是开始暴乱.

//205. ORIGINAL [#FF00B050]: A Greene's Grocery Store in downtown LA: set ablaze.
f851133b-393c-45f1-903f-594f9940824a = 洛杉矶市区的格林杂货点被纵火.

//206. ORIGINAL [#FF00B050]: Isolated incidents with one voice:
dbc8b85c-265e-4f81-a7d2-300b1853d9fc = 他们都表达了一种声音：

//207. ORIGINAL [#FF00B050]: 'We don't feel safe.'
9fe638a4-fc1c-4796-9cec-9a248d8fe53e = ‘我们感到不安全.’

//208. ORIGINAL [#FF00B050]: and 'What aren't we being told?'
119ca91b-89a5-42ec-be56-a34ce4990c7b = ‘还有什么是我们不知道的？’

//209. ORIGINAL [#FF00B050]: Meanwhile, camps on the edge of the Event boundary continue to grow.
f61c4477-365e-4f16-8a96-4d1559ed8b10 = 同时,在隔离区边界的营地正在不断增大.

//210. ORIGINAL [#FF00B050]: Onlookers, well-wishers, worried families...
04b08d08-ab1c-4938-88ed-66977d376919 = 这里有围观者,祈愿的人,担心的家庭...

//211. ORIGINAL [#FF00B050]: ... staring through the wire and arguing with military personnel.
8b95b931-4d52-4b0e-989a-48bd8ffa4bf2 = ...与在铁丝网另一边的军人争执.

//212. ORIGINAL [#FF00B050]: As anger continues to grow.
6005c673-6527-425a-b78d-de8dc8db3c64 = 民众越发的愤怒.

//213. ORIGINAL [#FF8080FF]: We're five days into the Event exclusion. This is LBMW.
752964df-ade2-4249-ab0d-2532efb28409 = 今天是隔离区建立的第五天.LBMW电台为您播报.

//214. ORIGINAL [#FF8080FF]: This is Jackie Jaye on the Event boundary, with your breaking news.
3c837f51-0a5c-4065-855e-9472446bf5e1 = 这里是杰基·杰伊,我现在正在隔离区的边界,为您带来重磅新闻.

//215. ORIGINAL [#FF8080FF]: Last night anger at the handling of the Knox Event boiled over.
a6161be8-3396-4270-afd5-6265ce95b6d3 = 昨晚对诺克斯事件的愤怒情绪持续发酵.

//216. ORIGINAL [#FF8080FF]: As public outcry and disorder spills onto the streets of our cities.
16e932fa-52ed-43e8-be8e-bc972ac85911 = 随着公众的强烈抗议和蔓延了城市的混乱...

//217. ORIGINAL [#FF8080FF]: The President has released a statement asking for calm.
0ba92996-a2ab-48e7-9264-ae54eaf2b760 = ...为了安抚民众情绪,总统发布了以下声明.

//218. ORIGINAL [#FF00B0F0]: I understand the frustration. I can hear you: loud and clear.
4016b6dd-d71b-403c-a743-08661c8f14a3 = 我能理解你们感到的挫折.我能很清楚的听到你们.

//219. ORIGINAL [#FF00B0F0]: I understand the frustration because I'm like you.
0a542b32-5881-4512-b818-d67f9f50cbcd = 我能理解你们是因为我一心为民.

//220. ORIGINAL [#FF00B0F0]: I want to know when my fellow Americans...
eeeb5088-8442-4214-a531-df08f6884e21 = 我想要知道何时我的美国人同胞们...

//221. ORIGINAL [#FF00B0F0]: ...fellow Americans who are laid low with sickness...
8b7a9792-6901-47cf-bb99-26dfe8cb2437 = ...那些身患疾病的同胞们...

//222. ORIGINAL [#FF00B0F0]: ... can be returned to their families.
48628220-01d3-4087-b1f0-fff32184c73c = ...何时才能回到他们的家庭.

//223. ORIGINAL [#FF00B0F0]: To this end I will be talking to the General today.
dd0b2869-7080-4d51-95e3-8ba4477e3708 = 在这之后我会和上将联系.

//224. ORIGINAL [#FF00B0F0]: From which I will be able to provide more answers.
e3080720-c625-4205-ab27-a064b5d1e63f = 到那时我就可以提供更多的答案.

//225. ORIGINAL [#FF00B0F0]: However.
eefd3714-48ba-4560-b60d-c8ccf53e99a8 = 然而.

//226. ORIGINAL [#FF00B0F0]: The horrifying activities we have seen on our streets over the last 24 hours?
1731edbd-17c2-40b0-894c-cb6833749f7c = 过去的24小时里,那些发生在城市中令人发指的行径？

//227. ORIGINAL [#FF00B0F0]: There is no excuse. No excuse whatsoever.
11e8e473-fb87-469c-b150-bbecfbd73bb6 = 他们没有借口.没有任何借口.

//228. ORIGINAL [#FF00B0F0]: Arrests will be made. Every authority is on high alert.
86659cb1-14ef-4ae6-b68e-6c40a9f6b650 = 那些罪犯将会被逮捕,每个机构都处于高度戒备状态.

//229. ORIGINAL [#FF00B0F0]: If you are seeking to disrupt our way of life through fear and scaremongering...
e493c69c-1368-4c85-a96b-9592c5914a90 = 如果你想通过恐惧和恐吓来破坏我们的生活...

//230. ORIGINAL [#FF00B0F0]: ...you will be sorely disappointed.
df58e62c-fd68-42c6-b2a4-d8aec189bd4f = ...你会感到失望的.

//231. ORIGINAL [#FF00B0F0]: I will come back to you with more information...
1f051152-0389-424f-a578-28441ea712ff = 我将会带来更多信息...

//232. ORIGINAL [#FF00B0F0]: ...FULL information...
c9eccb0f-7863-436f-8cd8-d04fc7d4cd71 = ...在我收到消息的那一刻...

//233. ORIGINAL [#FF00B0F0]: When I have it in my hand.
db33a473-689a-438a-99e0-b2b376b85d5d = ...我会立刻公布它们.

//234. ORIGINAL [#FF8080FF]: Meanwhile, closer to home.
7a8af28f-be41-4aaa-9145-8cf1d0fb0094 = 同时,待在家里.

//235. ORIGINAL [#FF8080FF]: General John McGrew has issued a warning to folks camped out on the Event line.
719ad0bf-dcfc-404d-9a4d-5c71fc630778 = 约翰·麦格鲁上将警告了那些在边界附近扎营的人.

//236. ORIGINAL [#FF8080FF]: His message: if worried relatives and displaced families do not move on...
53933aa2-d150-4e5d-9b52-0b5563aeadff = 这是他的消息：如果那些围观者和流离失所的家庭不尽快离开的话...

//237. ORIGINAL [#FF8080FF]: ... they will be dispersed.
86215554-dfb5-4338-a236-c06923c6e703 = ...他们将会被强制驱散.

//238. ORIGINAL [#FF8080FF]: Meanwhile, gunshots from inside the Zone have been heard.
3b21e2d0-02f0-4e1c-a812-320811844901 = 同时,有人听到隔离区内传来枪声.

//239. ORIGINAL [#FF8080FF]: The military refused to comment.
8c96c38f-d13a-4004-956f-91391a889d0a = 军方拒绝对此事发表声明.

//240. ORIGINAL [#FF8080FF]: This is Jackie Jaye. Keep safe Kentucky.
2e8473aa-e846-43e2-b7d4-f88fd4d476fb = 这里是杰基·杰伊.让我们祝愿肯塔基州.

//241. ORIGINAL [#FF8080FF]: Breaking news.
b2101288-376a-42d9-b24b-76270dcd6f77 = 特大新闻.

//242. ORIGINAL [#FF8080FF]: Commercial flights out of the US have been grounded by the World Health Organisation.
b3b664e0-6f5b-491d-8853-6e7fd8a194f9 = 世界卫生组织已经停飞了所有从美国起飞的商业航班.

//243. ORIGINAL [#FF8080FF]: Any flight scheduled to take off after six tonight is cancelled.
6abe4027-7766-4caa-8ec0-3ce48c281db9 = 今晚6点后的所有航班都已被取消.

//244. ORIGINAL [#FF8080FF]: In a statement the World Health Organisation highlights...
fb094ff3-fd90-49b6-ae11-32668a57d874 = 这里是世界卫生组织声明中的高光部分...

//245. ORIGINAL [#FF8080FF]: ... an 'ongoing concern over the still unidentified Kentucky outbreak'...
d450fb7e-a330-4158-b94a-e920501f1fca = ...‘将对仍未确定的肯塔基州爆发进行持续观察’...

//246. ORIGINAL [#FF8080FF]: ... as it seeks to prevent the malady spreading internationally.
1d53166f-c09a-45a8-8503-4710ba9a1749 = ...此项举措是为了防止疾病的跨国传播.

//247. ORIGINAL [#FF8080FF]: The President has reacted with anger.
0ef51166-3a83-4d00-be4e-0330cd2ee361 = 总统对此表示十分愤怒.

//248. ORIGINAL [#FF00B0F0]: This move is as unwelcome...
35db82e2-9a87-4729-9395-317b0f14e850 = 这是一项非常不友好的举措...

//249. ORIGINAL [#FF00B0F0]: ...as it is economically unsound.
a0bb87ad-6aaf-412b-9f72-4149e8258c6a = ...这将是对经济的一次打击.

//250. ORIGINAL [#FF00B0F0]: I will seek to redress this move at every opportunity.
b758cfa1-eb79-4544-b6a3-9faeea33bb1f = 我会抓住一切机会来纠正这项禁令.

//251. ORIGINAL [#FF00B0F0]: After talks with the General I am satisfied that...
081bef04-fde5-4333-8f89-0f42184be36e = 在我与上将交谈后,我感到很满意...

//252. ORIGINAL [#FF00B0F0]: The Knox Event is, to all intents of purpose, contained.
5ae6f0b5-bac4-482f-ac0c-ae9cd3864e65 = 诺克斯事件在各种层面上,已经被控制住了.

//253. ORIGINAL [#FF00B0F0]: Tests on those recovering from the Knox sickness are inconclusive.
1790b344-2f84-464d-b8f1-d2c9b784b1bc = 针对诺克斯郡康复者的测试尚无定论.

//254. ORIGINAL [#FF00B0F0]: We have labs set up inside the Zone now.
64e3257c-2fc2-4588-b9de-9917a83f426e = 我们已在隔离区内设立了实验室.

//255. ORIGINAL [#FF00B0F0]: I assure the American people that every dollar I have at my disposal...
934fd1bc-c0af-4d5e-961b-19017f687e34 = 我向所有美国人保证,每一分我能支配的美元...

//256. ORIGINAL [#FF00B0F0]: ...will go toward their healing and rehabilitation.
8a412394-511f-4823-8ead-f88fb5d662f5 = ....将用于他们的健康和后续的康复...

//257. ORIGINAL [#FF00B0F0]: However, I repeat: the Knox Event IS contained.
ac2ff77b-6338-426a-985e-a5041c656d99 = 在这里,我要声明一点：诺克斯事件已经被控制住了.

//258. ORIGINAL [#FF00B0F0]: Procedures are underway to ensure our safety.
5cb20d7b-fd2b-4501-bbd1-213e75f79af3 = 必要的程序已经被采取来确保我们的安全.

//259. ORIGINAL [#FF00B0F0]: That will be all.
57bf3bec-c00e-4979-92d1-1d4c4ea0bde6 = 今天就到这里.

//260. ORIGINAL [#FF8080FF]: From six tonight EST the ONLY craft with permission to take off...
4bb3cc38-ce6a-4c47-957a-33f39ca93ad7 = 从美国东部标准时间今晚六点开始,起飞的只会有被批准的飞机...

//261. ORIGINAL [#FF8080FF]: ...will carry medicines or military personnel.
b5ed42ad-4a93-4716-9c5c-3d7b8d767b68 = ...它们将运载医疗物资或者军事人员.

//262. ORIGINAL [#FF8080FF]: Meanwhile in unsavory scenes...
ed3560a4-794e-4763-b5af-5ed886298f43 = 同时,在这令人不悦的环境下...

//263. ORIGINAL [#FF8080FF]: ...panic-buying has turned to looting in many states.
ba9b1359-58b5-4301-af69-6839dffb460f = ...许多州的抢购行为已经转变为抢劫.

//264. ORIGINAL [#FF8080FF]: America sits on a knife-edge.
28ffa063-de11-4860-a506-ef4c4fbf647c = 谁也不知道接下来会发生什么.

//265. ORIGINAL [#FF8080FF]: Jackie Jaye.
d8cc5fbe-f305-4eb0-92b6-a7819f166dc1 = 杰基·杰伊

//266. ORIGINAL [#FF00B050]: This is Frank Hemingway...
2d1448cd-9ef3-496b-bdec-5be1a5810f0d = 这里是弗兰克·海明威...

//267. ORIGINAL [#FF8080FF]: ... and I'm Jackie Jaye.
9f4d3a40-20f3-4afd-be0f-07adda55dbaf = ...和杰基·杰伊.

//268. ORIGINAL [#FF00B050]: Scenes of turmoil tonight as military forces roll into towns and cities.
d7c1d3b1-7ed2-45e6-938a-c451c5175944 = 随着军队进入村镇与城市,局面持续动荡.

//269. ORIGINAL [#FF00B050]: Peacekeeping forces have been stationed throughout the nation.
cde6c2b5-14d8-4e08-8aa0-7432cad905bf = 维和部队已经在全国范围内部署.

//270. ORIGINAL [#FF00B050]: Throughout it all: that same message:
a85116a3-939b-49b1-875a-ed760c38b574 = 这些行动都传达了一条消息：

//271. ORIGINAL [#FF00B050]: Stay indoors where possible. Do not panic.
a5bc1ed0-406a-4112-9865-669202e8c406 = 尽量待在家里.不要感到惊慌.

//272. ORIGINAL [#FF8080FF]: This all in response to the unprecedented move made by the WHO...
ca3fb02f-6abd-4b44-9618-4200d5fb59ee = 这是为了回应世界卫生组织史无前例的措施...

//273. ORIGINAL [#FF8080FF]: ...who have cancelled all flights to and from mainland America.
ed80c57c-f03e-48d1-be08-22fe6a8ebaeb = ...禁飞了所有从美国起飞的航班.

//274. ORIGINAL [#FF8080FF]: All eyes are on developments in a sleepy corner of Kentucky...
1e6eb544-642d-4c67-8de9-07889f05b380 = 所有人都盯着这块在肯塔基州令人昏昏欲睡的角落...

//275. ORIGINAL [#FF8080FF]: ...now a no-go zone ring-fenced by the US Army
9b0160d5-58be-49a8-a57a-325ed97c8b70 = ...这块现在被美国军队围起来的地方.

//276. ORIGINAL [#FF8080FF]: Once we'd report from Muldraugh and West Point about county fairs and sick pets...
8ba0e339-7940-4e6b-84ae-584e2ccb76af = 我们收到一些在马尔德劳和西点举办的展览会和生病的宠物相关的报道...
